117179	北京龙足俱乐部三元桥店	116.46387087745	39.962859284313	219	335	3.7
117182	北京白鹿春酒店	116.31369341192	39.89895525574	258	56	3.2
117280	龙福宫宾馆（北京复兴路翠微店）	116.30928429778	39.913184502178	178	80	3.4
117283	远景国际公寓（北京城市亮点店）	116.40886222255	39.87453376088	348	0	
117285	远景国际公寓（北京九龙花园店）	116.47666529192	39.899727908962	488	0	
117382	北京广外京滨招待所	116.33081995885	39.892854485287	70	197	3.6
118590	北京清风友联客栈	116.41458595851	39.950235617552	50	274	3.5
118603	常安福连锁宾馆（北京马甸桥）	116.39180599143	39.972921051438	188	5	3.7
118609	爱家短租公寓（北京蒲黄榆店）	116.42880579382	39.872205800336	228	22	3.2
118612	北京梧桐树酒店	116.33952871987	39.742579823635	228	519	4.3
121149	北京长峰宾馆	116.43564926958	39.861403375782	168	14	3.6
121160	暖心阁连锁酒店（北京丰体店）	116.28864911475	39.87537390882	169	26	3.7
121352	北京鑫盛家园快捷酒店	116.35808052214	39.727981893934	140	103	3.9
121355	速8酒店（北京西直门交大东路店）	116.35411645268	39.960293797178	278	208	3.9
121366	北京时尚雅园大酒店	116.67000805993	39.89803579573	150	57	3.6
121374	北京乐途酒店	116.41784652785	40.032815129243	168	428	3.8
121422	如家快捷酒店（北京菜市口地铁站店）	116.37542148789	39.894595618755	303	175	4.1
121763	和家宾馆连锁（北京广安门店）	116.35707062448	39.885557568435	208	341	4.3
123224	北京豪庭国际酒店	116.52744119299	39.931142761279	520	1276	4.3
123367	和家宾馆连锁（北京北四环店）	116.34116299442	39.995655719738	228	1033	4.2
123561	北京大府宾馆	116.37021300124	39.8996774424	188	72	3.1
123630	橡树林酒店（北京西客站店）	116.32804664741	39.884295773059	258	455	4.2
123633	如家快捷酒店（北京密云长城环岛店）	116.87360195976	40.383368685856	119	587	4.4
123691	伯鑫宾馆（北京天桥店）	116.40392348735	39.886861792268	188	52	3.4
12578	北京青蓝大厦	116.43583430351	39.93914035609	230	1277	4.2
126145	如家快捷酒店（北京马家堡路店）	116.38555018535	39.8471975481	199	475	4.2
126180	北京惠强宾馆	116.59195601556	40.085160422669	238	70	2.8
126258	远景国际公寓（北京远中悦麒店）	116.41791665695	39.862492662334	322	0	
127493	北京香山假日商务会所	116.20735456498	40.00347261956	516	100	4.4
127497	北京天时宾馆	116.38158821174	39.942238636692	198	88	3.5
127510	北京成轩酒店	116.27133414968	40.012327752648	188	474	3.9
127812	汉庭酒店（北京五棵松东店）（原五棵松二店）	116.29021753728	39.909547746119	303	274	4.2
127850	运七酒店（北京成家店）	116.54614547092	39.92390500921	167	104	4.0
127853	北京中湾国际酒店公寓	116.31362111605	39.98767926686	338	96	3.7
127887	北京优家快捷酒店	116.4751257876	39.816438459798	148	30	3.3
128271	北京东方君合培训中心	116.43197435523	40.169044096167	758	5	3.4
128331	北京豫都宾馆	116.53748234402	39.880578866852	238	8	3.4
128336	北京大学中关新园	116.32501921412	39.997381094378	398	831	4.3
128339	北京大成路宜必思酒店	116.26438343166	39.895909870592	189	423	4.0
12857	北京海特饭店	116.19719873297	39.938586549971	298	253	3.7
12870	北京豪威大厦	116.37604358594	39.977399062599	328	463	4.3
128701	北京航宫宾馆	116.34000327605	39.978148711612	198	0	
128709	龙福宫宾馆（北京平乐园店）	116.48349147922	39.891723070249	180	75	3.8
128710	龙福宫宾馆（北京金和店）	116.46724091778	39.887613044484	228	8	3.5
129109	北京虎峪园林山庄	116.15311770151	40.268883568252	248	85	4.1
129197	七彩阳光宾馆（北京黄村店）	116.33045766589	39.737032884897	160	53	3.3
129207	北京德海源宾馆	116.36733604295	39.963216107515	198	99	3.8
129326	北京积水园宾馆	116.38327752529	39.947773976326	198	104	3.7
129445	汉庭酒店（北京南站南店）（原火车南站二店）	116.37830772059	39.859178096941	269	369	4.2
129477	北京赛福特饭店	116.42068539825	39.973910791077	310	218	4.0
129512	北京男爵商务会馆	116.48780724429	39.856881881837	198	0	
129843	北京华储宾馆	116.43334323105	39.876807930307	198	36	4.0
129854	北京夜归来商务酒店	116.44807419728	39.855849436499	258	69	3.9
129882	北京子鱼居四合院酒店	116.37768699102	39.926091488778	350	98	4.0
129950	运七酒店（北京隆港店）	116.14884981968	39.730239274821	117	142	3.5
129963	北京兆龙国际青年旅舍	116.46691505624	39.938378245513	180	102	3.8
129969	北京鲁家园宾馆	116.44887927484	39.916066684173	208	248	3.3
130470	北京铁路宾馆	116.45305308725	39.912778390582	260	194	3.9
130737	北京印象江南商务酒店	116.51567948371	39.918280208249	188	53	4.0
131290	北京北外宾馆	116.31510632409	39.961937828956	348	67	4.1
131316	北京北大燕欣宾馆	116.29287392102	40.013061167644	332	75	3.8
131372	如家快捷酒店（北京慈云寺桥店）（原北京红领巾桥店）	116.49109924727	39.923846936276	199	385	4.3
131400	峥嵘鸟巢短租公寓（北京亚运村店）	116.42821617741	40.007959502641	308	60	4.2
131427	北京金潮玉玛丫髻山森林酒店	116.99398772921	40.287639706129	680	60	4.2
131443	北京档案馆招待所	116.30381628301	39.944116790602	210	3	4.0
131503	暖心阁连锁酒店（北京丽泽桥店）	116.30448855032	39.872966875384	179	120	4.0
131582	北京广宜居快捷酒店	116.4442423154	39.89924933757	198	27	3.1
131593	北京顺风港招待所	116.3907806024	40.007883634712	178	53	2.8
131616	北京振东138快捷酒店	116.5146720975	39.873895871137	218	118	4.4
131746	北京华旭招待所	116.44548487788	39.971865650192	180	22	3.7
132292	锦江之星（北京酒仙桥电子城店）	116.51016462886	39.970952885106	199	295	4.2
132356	吴裕隆酒店（北京大红门店）	116.40161016469	39.845296984768	228	33	3.3
132379	北京家宝快捷酒店	116.44505743354	39.967669167199	220	155	3.6
132801	北京新宇桥宾馆	116.38647408968	39.961309550897	178	59	3.3
132836	速8酒店（北京回龙观东大街8号线城铁站店）	116.36766021358	40.087070649965	198	200	4.1
132990	北京豫翔宾馆	116.37941752724	39.930144600916	198	44	3.4
133087	锦江之星（北京国际展览中心店）	116.44651718446	39.963259104495	329	118	4.3
133418	北京东大桥宜必思酒店	116.46197005633	39.930439595248	349	341	4.1
133502	北京胜嘉福商务酒店	116.31931420651	39.826067202197	169	78	3.3
133592	北京安君洲农业观光园	116.81762130709	39.882539837512	250	1	3.5
133724	北京聚源宾馆	116.36729088116	39.906777916237	268	73	4.0
133737	北京师范大学国际学术交流中心（京师大厦）	116.37681951924	39.964536404801	650	178	4.3
133840	北京卓佳缘宾馆	116.45198317962	39.964400430847	168	99	3.7
133986	北京南苑宏昌酒店	116.38630873449	39.805783191599	98	695	3.9
133991	北京邯钢宾馆	116.31598638297	39.906434172178	278	369	4.2
134237	北京佰客天天商务宾馆	116.64747761994	39.894393150432	128	93	4.1
134239	北京雅宝路宾馆	116.44315662423	39.92196132032	298	74	3.0
134541	北京永外鑫邦克楼宾馆	116.413634654	39.851120030056	238	32	3.8
134704	禧龙宾馆（北京夕照寺店）	116.44701072928	39.89454305712	208	184	3.7
134771	峥嵘鸟巢短租公寓（北京望京店）	116.48518236744	39.996157020664	338	106	4.3
135039	速8酒店（北京亦庄天华北街店）	116.50944292226	39.809463398389	168	263	3.8
135081	回家服务式公寓（北京中关村店）	116.34556699682	39.985389112471	288	12	3.6
135082	回家服务式公寓（北京国贸店）	116.49892334587	39.906457368848	278	15	4.2
135090	99旅馆连锁（北京天通苑店）	116.41858364571	40.084499963335	109	46	4.0
135213	北京航空城宾馆	116.42972562044	40.033314083916	188	55	3.0
135458	7天连锁酒店（北京大兴黄村清城店）	116.33227935317	39.741835457006	177	217	4.1
135472	北京聚丰都宾馆	116.40030283079	39.956479468959	188	19	2.6
135492	布丁酒店（北京十里堡店）	116.51136729705	39.922420846047	161	267	4.0
135508	速8酒店（北京天通苑店）	116.41681128994	40.074472706012	248	185	4.2
135635	北京华琦乐宾馆	116.37383661297	39.94452663259	198	83	3.9
135756	北京舰船科技交流中心	116.37427794132	40.014290752923	220	99	3.7
135813	汉庭酒店（北京亦庄店）	116.52875827231	39.787666414501	259	409	4.1
135842	7天连锁酒店（北京苹果园店）	116.20253884084	39.953696180092	197	141	4.1
135845	北京今日五洲酒店	116.28539498941	39.907827871426	180	201	4.1
135970	北京教文大酒店	116.47083583422	40.002447116471	548	445	4.3
135976	7天连锁酒店（北京亦庄店）	116.50506084111	39.80750579005	197	193	4.0
136041	北京慧中园旅馆	116.41943685996	40.002039476532	80	52	3.0
136376	北京市物价局培训中心	116.67329465534	40.131976707302	220	379	3.9
136406	北京长园渔场001号	116.63927317531	40.417520495786	180	15	3.0
136582	北京万银宝通宾馆	116.31781197006	39.915735854732	229	108	3.5
136589	海友酒店（北京鸟巢店）	116.43721351391	40.001358608088	170	324	4.2
136627	嘉利华连锁酒店（北京管庄店）	116.5949554414	39.91881309217	149	20	3.5
136677	桔子酒店（北京西直门北店）	116.36694647625	39.954872288231	309	1796	4.4
136739	北京如水商务酒店	116.69012290032	40.29611025681	155	36	3.6
136741	北京京硕宾馆	116.42111262104	39.997642536416	138	105	3.8
136778	7天连锁酒店（北京杨闸环岛店）	116.60623066053	39.92018265496	187	80	4.0
136806	京居家庭式公寓（北京望京店）	116.48425810793	39.996319202779	288	120	3.9
136812	北京国汉鸿伟商务宾馆	116.37529416407	39.800903520122	160	15	3.4
136890	北京富顿国际家庭公寓	116.4687753231	39.890597406899	358	150	3.9
136997	北京金泰丽湾公寓	116.34977389746	39.874794144898	448	303	4.2
137051	北京中天假日酒店	116.50497131352	39.906381131114	340	76	4.1
137096	北京华温宾馆	116.39821541086	39.858356399304	99	21	2.6
137124	北京新华联培训会议中心	116.63265520763	39.84016203525	308	43	4.2
137128	欣得酒店（北京石佛营店）	116.51243647991	39.941142006731	128	169	3.6
137147	北京预星宾馆	116.68515666674	39.885284547241	218	3	4.1
137149	北京天路苑宾馆	116.40755763662	39.947513110029	458	177	4.5
137150	7天连锁酒店（北京通州梨园店）	116.68375276176	39.885087011912	157	118	4.2
